PATIENT_SEEN_END_DATE,GEOGRAPHY,ORG_CODE,PARENTCODE_1,PARENTCODE_2,PATIENT_TYPE,VALUE
30-Jun-18,NHS,08Q,Q71,Y56,ADULT_24_months,114443
30-Jun-18,NHS,08Q,Q71,Y56,ADULT_POPULATION,249187
30-Jun-18,NHS,08Q,Q71,Y56,CHILD_12_months,30151
30-Jun-18,NHS,08Q,Q71,Y56,CHILD_POPULATION,64036
30-Jun-18,NHS,08Q,Q71,Y56,TOTAL,144594
30-Jun-18,NHS,08Q,Q71,Y56,TOTAL_POPULATION,313223
30-Jun-18,NHS,08R,Q71,Y56,ADULT_24_months,55454
30-Jun-18,NHS,08R,Q71,Y56,ADULT_POPULATION,158332
30-Jun-18,NHS,08R,Q71,Y56,CHILD_12_months,19670
30-Jun-18,NHS,08R,Q71,Y56,CHILD_POPULATION,46697
30-Jun-18,NHS,08R,Q71,Y56,TOTAL,75124
30-Jun-18,NHS,08R,Q71,Y56,TOTAL_POPULATION,205029
30-Jun-18,NHS,08T,Q71,Y56,ADULT_24_months,80395
30-Jun-18,NHS,08T,Q71,Y56,ADULT_POPULATION,155341
30-Jun-18,NHS,08T,Q71,Y56,CHILD_12_months,24964
30-Jun-18,NHS,08T,Q71,Y56,CHILD_POPULATION,46879
30-Jun-18,NHS,08T,Q71,Y56,TOTAL,105359
30-Jun-18,NHS,08T,Q71,Y56,TOTAL_POPULATION,202220
30-Jun-18,NHS,08V,Q71,Y56,ADULT_24_months,78527
30-Jun-18,NHS,08V,Q71,Y56,ADULT_POPULATION,237668
30-Jun-18,NHS,08V,Q71,Y56,CHILD_12_months,25682
30-Jun-18,NHS,08V,Q71,Y56,CHILD_POPULATION,67186
30-Jun-18,NHS,08V,Q71,Y56,TOTAL,104209
30-Jun-18,NHS,08V,Q71,Y56,TOTAL_POPULATION,304854
30-Jun-18,NHS,08W,Q71,Y56,ADULT_24_months,83120
30-Jun-18,NHS,08W,Q71,Y56,ADULT_POPULATION,209564
30-Jun-18,NHS,08W,Q71,Y56,CHILD_12_months,28446
30-Jun-18,NHS,08W,Q71,Y56,CHILD_POPULATION,66279
30-Jun-18,NHS,08W,Q71,Y56,TOTAL,111566
30-Jun-18,NHS,08W,Q71,Y56,TOTAL_POPULATION,275843
30-Jun-18,NHS,08X,Q71,Y56,ADULT_24_months,107497
30-Jun-18,NHS,08X,Q71,Y56,ADULT_POPULATION,254062
30-Jun-18,NHS,08X,Q71,Y56,CHILD_12_months,32240
30-Jun-18,NHS,08X,Q71,Y56,CHILD_POPULATION,62034
30-Jun-18,NHS,08X,Q71,Y56,TOTAL,139737
30-Jun-18,NHS,08X,Q71,Y56,TOTAL_POPULATION,316096
30-Jun-18,NHS,08Y,Q71,Y56,ADULT_24_months,81568
30-Jun-18,NHS,08Y,Q71,Y56,ADULT_POPULATION,183819
30-Jun-18,NHS,08Y,Q71,Y56,CHILD_12_months,17365
30-Jun-18,NHS,08Y,Q71,Y56,CHILD_POPULATION,42163
30-Jun-18,NHS,08Y,Q71,Y56,TOTAL,98933
30-Jun-18,NHS,08Y,Q71,Y56,TOTAL_POPULATION,225982
30-Jun-18,NHS,09A,Q71,Y56,ADULT_24_months,60297
30-Jun-18,NHS,09A,Q71,Y56,ADULT_POPULATION,147756
30-Jun-18,NHS,09A,Q71,Y56,CHILD_12_months,10602
30-Jun-18,NHS,09A,Q71,Y56,CHILD_POPULATION,30602
30-Jun-18,NHS,09A,Q71,Y56,TOTAL,70899
30-Jun-18,NHS,09A,Q71,Y56,TOTAL_POPULATION,178358
30-Jun-18,NHS,11J,Q85,Y58,ADULT_24_months,329057
30-Jun-18,NHS,11J,Q85,Y58,ADULT_POPULATION,629042
30-Jun-18,NHS,11J,Q85,Y58,CHILD_12_months,86073
30-Jun-18,NHS,11J,Q85,Y58,CHILD_POPULATION,142842
30-Jun-18,NHS,11J,Q85,Y58,TOTAL,415130
30-Jun-18,NHS,11J,Q85,Y58,TOTAL_POPULATION,771884
30-Jun-18,NHS,11N,Q85,Y58,ADULT_24_months,230106
30-Jun-18,NHS,11N,Q85,Y58,ADULT_POPULATION,449506
30-Jun-18,NHS,11N,Q85,Y58,CHILD_12_months,64045
30-Jun-18,NHS,11N,Q85,Y58,CHILD_POPULATION,106489
30-Jun-18,NHS,11N,Q85,Y58,TOTAL,294151
30-Jun-18,NHS,11N,Q85,Y58,TOTAL_POPULATION,555995
30-Jun-18,NHS,11X,Q85,Y58,ADULT_24_months,249823
30-Jun-18,NHS,11X,Q85,Y58,ADULT_POPULATION,439790
30-Jun-18,NHS,11X,Q85,Y58,CHILD_12_months,66497
30-Jun-18,NHS,11X,Q85,Y58,CHILD_POPULATION,109657
30-Jun-18,NHS,11X,Q85,Y58,TOTAL,316320
30-Jun-18,NHS,11X,Q85,Y58,TOTAL_POPULATION,549447
30-Jun-18,NHS,99P,Q85,Y58,ADULT_24_months,371015
30-Jun-18,NHS,99P,Q85,Y58,ADULT_POPULATION,728663
30-Jun-18,NHS,99P,Q85,Y58,CHILD_12_months,102584
30-Jun-18,NHS,99P,Q85,Y58,CHILD_POPULATION,169362
30-Jun-18,NHS,99P,Q85,Y58,TOTAL,473599
30-Jun-18,NHS,99P,Q85,Y58,TOTAL_POPULATION,898025
30-Jun-18,NHS,99Q,Q85,Y58,ADULT_24_months,132014
30-Jun-18,NHS,99Q,Q85,Y58,ADULT_POPULATION,227971
30-Jun-18,NHS,99Q,Q85,Y58,CHILD_12_months,34012
30-Jun-18,NHS,99Q,Q85,Y58,CHILD_POPULATION,51920
30-Jun-18,NHS,99Q,Q85,Y58,TOTAL,166026
30-Jun-18,NHS,99Q,Q85,Y58,TOTAL_POPULATION,279891
30-Jun-18,NHS,11E,Q86,Y58,ADULT_24_months,78264
30-Jun-18,NHS,11E,Q86,Y58,ADULT_POPULATION,152612
30-Jun-18,NHS,11E,Q86,Y58,CHILD_12_months,27500
30-Jun-18,NHS,11E,Q86,Y58,CHILD_POPULATION,35139
30-Jun-18,NHS,11E,Q86,Y58,TOTAL,105764
30-Jun-18,NHS,11E,Q86,Y58,TOTAL_POPULATION,187751
30-Jun-18,NHS,11M,Q86,Y58,ADULT_24_months,215183
30-Jun-18,NHS,11M,Q86,Y58,ADULT_POPULATION,496842
30-Jun-18,NHS,11M,Q86,Y58,CHILD_12_months,75840
30-Jun-18,NHS,11M,Q86,Y58,CHILD_POPULATION,126287
30-Jun-18,NHS,11M,Q86,Y58,TOTAL,291023
30-Jun-18,NHS,11M,Q86,Y58,TOTAL_POPULATION,623129
30-Jun-18,NHS,12D,Q86,Y58,ADULT_24_months,76851
30-Jun-18,NHS,12D,Q86,Y58,ADULT_POPULATION,172739
30-Jun-18,NHS,12D,Q86,Y58,CHILD_12_months,26777
30-Jun-18,NHS,12D,Q86,Y58,CHILD_POPULATION,50907
30-Jun-18,NHS,12D,Q86,Y58,TOTAL,103628
30-Jun-18,NHS,12D,Q86,Y58,TOTAL_POPULATION,223646
30-Jun-18,NHS,15C,Q86,Y58,ADULT_24_months,405664
30-Jun-18,NHS,15C,Q86,Y58,ADULT_POPULATION,749104
30-Jun-18,NHS,15C,Q86,Y58,CHILD_12_months,121434
30-Jun-18,NHS,15C,Q86,Y58,CHILD_POPULATION,194413
30-Jun-18,NHS,15C,Q86,Y58,TOTAL,527098
30-Jun-18,NHS,15C,Q86,Y58,TOTAL_POPULATION,943517
30-Jun-18,NHS,99N,Q86,Y58,ADULT_24_months,170275
30-Jun-18,NHS,99N,Q86,Y58,ADULT_POPULATION,383343
30-Jun-18,NHS,99N,Q86,Y58,CHILD_12_months,55804
30-Jun-18,NHS,99N,Q86,Y58,CHILD_POPULATION,105066
30-Jun-18,NHS,99N,Q86,Y58,TOTAL,226079
30-Jun-18,NHS,99N,Q86,Y58,TOTAL_POPULATION,488409
30-Jun-18,NHS,10C,Q87,Y59,ADULT_24_months,23289
30-Jun-18,NHS,10C,Q87,Y59,ADULT_POPULATION,75936
30-Jun-18,NHS,10C,Q87,Y59,CHILD_12_months,10760
30-Jun-18,NHS,10C,Q87,Y59,CHILD_POPULATION,20749
30-Jun-18,NHS,10C,Q87,Y59,TOTAL,34049
30-Jun-18,NHS,10C,Q87,Y59,TOTAL_POPULATION,96685
30-Jun-18,NHS,10J,Q87,Y59,ADULT_24_months,85812
30-Jun-18,NHS,10J,Q87,Y59,ADULT_POPULATION,172553
30-Jun-18,NHS,10J,Q87,Y59,CHILD_12_months,28819
30-Jun-18,NHS,10J,Q87,Y59,CHILD_POPULATION,49322
30-Jun-18,NHS,10J,Q87,Y59,TOTAL,114631
30-Jun-18,NHS,10J,Q87,Y59,TOTAL_POPULATION,221875
30-Jun-18,NHS,10K,Q87,Y59,ADULT_24_months,74707
30-Jun-18,NHS,10K,Q87,Y59,ADULT_POPULATION,160371
30-Jun-18,NHS,10K,Q87,Y59,CHILD_12_months,23694
30-Jun-18,NHS,10K,Q87,Y59,CHILD_POPULATION,40415
30-Jun-18,NHS,10K,Q87,Y59,TOTAL,98401
30-Jun-18,NHS,10K,Q87,Y59,TOTAL_POPULATION,200786
30-Jun-18,NHS,10L,Q87,Y59,ADULT_24_months,62237
30-Jun-18,NHS,10L,Q87,Y59,ADULT_POPULATION,114598
30-Jun-18,NHS,10L,Q87,Y59,CHILD_12_months,14669
30-Jun-18,NHS,10L,Q87,Y59,CHILD_POPULATION,25200
30-Jun-18,NHS,10L,Q87,Y59,TOTAL,76906
30-Jun-18,NHS,10L,Q87,Y59,TOTAL_POPULATION,139798
30-Jun-18,NHS,10Q,Q87,Y59,ADULT_24_months,268703
30-Jun-18,NHS,10Q,Q87,Y59,ADULT_POPULATION,529060
30-Jun-18,NHS,10Q,Q87,Y59,CHILD_12_months,91915
30-Jun-18,NHS,10Q,Q87,Y59,CHILD_POPULATION,139686
30-Jun-18,NHS,10Q,Q87,Y59,TOTAL,360618
30-Jun-18,NHS,10Q,Q87,Y59,TOTAL_POPULATION,668746
30-Jun-18,NHS,10R,Q87,Y59,ADULT_24_months,84381
30-Jun-18,NHS,10R,Q87,Y59,ADULT_POPULATION,170832
30-Jun-18,NHS,10R,Q87,Y59,CHILD_12_months,24336
30-Jun-18,NHS,10R,Q87,Y59,CHILD_POPULATION,44000
30-Jun-18,NHS,10R,Q87,Y59,TOTAL,108717
30-Jun-18,NHS,10R,Q87,Y59,TOTAL_POPULATION,214832
30-Jun-18,NHS,10V,Q87,Y59,ADULT_24_months,84137
30-Jun-18,NHS,10V,Q87,Y59,ADULT_POPULATION,169105
30-Jun-18,NHS,10V,Q87,Y59,CHILD_12_months,28898
30-Jun-18,NHS,10V,Q87,Y59,CHILD_POPULATION,43177
30-Jun-18,NHS,10V,Q87,Y59,TOTAL,113035
30-Jun-18,NHS,10V,Q87,Y59,TOTAL_POPULATION,212282
30-Jun-18,NHS,10X,Q87,Y59,ADULT_24_months,92889
30-Jun-18,NHS,10X,Q87,Y59,ADULT_POPULATION,204374
30-Jun-18,NHS,10X,Q87,Y59,CHILD_12_months,26405
30-Jun-18,NHS,10X,Q87,Y59,CHILD_POPULATION,49901
30-Jun-18,NHS,10X,Q87,Y59,TOTAL,119294
30-Jun-18,NHS,10X,Q87,Y59,TOTAL_POPULATION,254275
30-Jun-18,NHS,11A,Q87,Y59,ADULT_24_months,219326
30-Jun-18,NHS,11A,Q87,Y59,ADULT_POPULATION,445766
30-Jun-18,NHS,11A,Q87,Y59,CHILD_12_months,69149
30-Jun-18,NHS,11A,Q87,Y59,CHILD_POPULATION,112531
30-Jun-18,NHS,11A,Q87,Y59,TOTAL,288475
30-Jun-18,NHS,11A,Q87,Y59,TOTAL_POPULATION,558297
30-Jun-18,NHS,14Y,Q87,Y59,ADULT_24_months,164499
30-Jun-18,NHS,14Y,Q87,Y59,ADULT_POPULATION,414552
30-Jun-18,NHS,14Y,Q87,Y59,CHILD_12_months,67036
30-Jun-18,NHS,14Y,Q87,Y59,CHILD_POPULATION,122820
30-Jun-18,NHS,14Y,Q87,Y59,TOTAL,231535
30-Jun-18,NHS,14Y,Q87,Y59,TOTAL_POPULATION,537372
30-Jun-18,NHS,15A,Q87,Y59,ADULT_24_months,169058
30-Jun-18,NHS,15A,Q87,Y59,ADULT_POPULATION,370790
30-Jun-18,NHS,15A,Q87,Y59,CHILD_12_months,65687
30-Jun-18,NHS,15A,Q87,Y59,CHILD_POPULATION,110591
30-Jun-18,NHS,15A,Q87,Y59,TOTAL,234745
30-Jun-18,NHS,15A,Q87,Y59,TOTAL_POPULATION,481381
30-Jun-18,NHS,15D,Q87,Y59,ADULT_24_months,151155
30-Jun-18,NHS,15D,Q87,Y59,ADULT_POPULATION,322366
30-Jun-18,NHS,15D,Q87,Y59,CHILD_12_months,60178
30-Jun-18,NHS,15D,Q87,Y59,CHILD_POPULATION,105335
30-Jun-18,NHS,15D,Q87,Y59,TOTAL,211333
30-Jun-18,NHS,15D,Q87,Y59,TOTAL_POPULATION,427701
30-Jun-18,NHS,99M,Q87,Y59,ADULT_24_months,84761
30-Jun-18,NHS,99M,Q87,Y59,ADULT_POPULATION,163272
30-Jun-18,NHS,99M,Q87,Y59,CHILD_12_months,26582
30-Jun-18,NHS,99M,Q87,Y59,CHILD_POPULATION,47273
30-Jun-18,NHS,99M,Q87,Y59,TOTAL,111343
30-Jun-18,NHS,99M,Q87,Y59,TOTAL_POPULATION,210545
30-Jun-18,NHS,09C,Q88,Y59,ADULT_24_months,36561
30-Jun-18,NHS,09C,Q88,Y59,ADULT_POPULATION,97197
30-Jun-18,NHS,09C,Q88,Y59,CHILD_12_months,13692
30-Jun-18,NHS,09C,Q88,Y59,CHILD_POPULATION,28954
30-Jun-18,NHS,09C,Q88,Y59,TOTAL,50253
30-Jun-18,NHS,09C,Q88,Y59,TOTAL_POPULATION,126151
30-Jun-18,NHS,09D,Q88,Y59,ADULT_24_months,106331
30-Jun-18,NHS,09D,Q88,Y59,ADULT_POPULATION,237948
30-Jun-18,NHS,09D,Q88,Y59,CHILD_12_months,30903
30-Jun-18,NHS,09D,Q88,Y59,CHILD_POPULATION,51281
30-Jun-18,NHS,09D,Q88,Y59,TOTAL,137234
30-Jun-18,NHS,09D,Q88,Y59,TOTAL_POPULATION,289229
30-Jun-18,NHS,09E,Q88,Y59,ADULT_24_months,74356
30-Jun-18,NHS,09E,Q88,Y59,ADULT_POPULATION,171852
30-Jun-18,NHS,09E,Q88,Y59,CHILD_12_months,23760
30-Jun-18,NHS,09E,Q88,Y59,CHILD_POPULATION,38649
30-Jun-18,NHS,09E,Q88,Y59,TOTAL,98116
30-Jun-18,NHS,09E,Q88,Y59,TOTAL_POPULATION,210501
30-Jun-18,NHS,09F,Q88,Y59,ADULT_24_months,69820
30-Jun-18,NHS,09F,Q88,Y59,ADULT_POPULATION,153885
30-Jun-18,NHS,09F,Q88,Y59,CHILD_12_months,18720
30-Jun-18,NHS,09F,Q88,Y59,CHILD_POPULATION,35575
30-Jun-18,NHS,09F,Q88,Y59,TOTAL,88540
30-Jun-18,NHS,09F,Q88,Y59,TOTAL_POPULATION,189460
30-Jun-18,NHS,09G,Q88,Y59,ADULT_24_months,176719
30-Jun-18,NHS,09G,Q88,Y59,ADULT_POPULATION,404876
30-Jun-18,NHS,09G,Q88,Y59,CHILD_12_months,52734
30-Jun-18,NHS,09G,Q88,Y59,CHILD_POPULATION,93989
30-Jun-18,NHS,09G,Q88,Y59,TOTAL,229453
30-Jun-18,NHS,09G,Q88,Y59,TOTAL_POPULATION,498865
30-Jun-18,NHS,09H,Q88,Y59,ADULT_24_months,51089
30-Jun-18,NHS,09H,Q88,Y59,ADULT_POPULATION,84742
30-Jun-18,NHS,09H,Q88,Y59,CHILD_12_months,17982
30-Jun-18,NHS,09H,Q88,Y59,CHILD_POPULATION,26633
30-Jun-18,NHS,09H,Q88,Y59,TOTAL,69071
30-Jun-18,NHS,09H,Q88,Y59,TOTAL_POPULATION,111375
30-Jun-18,NHS,09J,Q88,Y59,ADULT_24_months,75997
30-Jun-18,NHS,09J,Q88,Y59,ADULT_POPULATION,201594
30-Jun-18,NHS,09J,Q88,Y59,CHILD_12_months,28686
30-Jun-18,NHS,09J,Q88,Y59,CHILD_POPULATION,59049
30-Jun-18,NHS,09J,Q88,Y59,TOTAL,104683
30-Jun-18,NHS,09J,Q88,Y59,TOTAL_POPULATION,260643
30-Jun-18,NHS,09L,Q88,Y59,ADULT_24_months,61443
30-Jun-18,NHS,09L,Q88,Y59,ADULT_POPULATION,142086
30-Jun-18,NHS,09L,Q88,Y59,CHILD_12_months,23584
30-Jun-18,NHS,09L,Q88,Y59,CHILD_POPULATION,41578
30-Jun-18,NHS,09L,Q88,Y59,TOTAL,85027
30-Jun-18,NHS,09L,Q88,Y59,TOTAL_POPULATION,183664
30-Jun-18,NHS,09N,Q88,Y59,ADULT_24_months,58335
30-Jun-18,NHS,09N,Q88,Y59,ADULT_POPULATION,164127
30-Jun-18,NHS,09N,Q88,Y59,CHILD_12_months,25112
30-Jun-18,NHS,09N,Q88,Y59,CHILD_POPULATION,43655
30-Jun-18,NHS,09N,Q88,Y59,TOTAL,83447
30-Jun-18,NHS,09N,Q88,Y59,TOTAL_POPULATION,207782
30-Jun-18,NHS,09P,Q88,Y59,ADULT_24_months,87899
30-Jun-18,NHS,09P,Q88,Y59,ADULT_POPULATION,150368
30-Jun-18,NHS,09P,Q88,Y59,CHILD_12_months,20290
30-Jun-18,NHS,09P,Q88,Y59,CHILD_POPULATION,35419
30-Jun-18,NHS,09P,Q88,Y59,TOTAL,108189
30-Jun-18,NHS,09P,Q88,Y59,TOTAL_POPULATION,185787
30-Jun-18,NHS,09W,Q88,Y59,ADULT_24_months,118510
30-Jun-18,NHS,09W,Q88,Y59,ADULT_POPULATION,214845
30-Jun-18,NHS,09W,Q88,Y59,CHILD_12_months,43787
30-Jun-18,NHS,09W,Q88,Y59,CHILD_POPULATION,63697
30-Jun-18,NHS,09W,Q88,Y59,TOTAL,162297
30-Jun-18,NHS,09W,Q88,Y59,TOTAL_POPULATION,278542
30-Jun-18,NHS,09X,Q88,Y59,ADULT_24_months,100150
30-Jun-18,NHS,09X,Q88,Y59,ADULT_POPULATION,182386
30-Jun-18,NHS,09X,Q88,Y59,CHILD_12_months,37696
30-Jun-18,NHS,09X,Q88,Y59,CHILD_POPULATION,51139
30-Jun-18,NHS,09X,Q88,Y59,TOTAL,137846
30-Jun-18,NHS,09X,Q88,Y59,TOTAL_POPULATION,233525
30-Jun-18,NHS,09Y,Q88,Y59,ADULT_24_months,102369
30-Jun-18,NHS,09Y,Q88,Y59,ADULT_POPULATION,267808
30-Jun-18,NHS,09Y,Q88,Y59,CHILD_12_months,46058
30-Jun-18,NHS,09Y,Q88,Y59,CHILD_POPULATION,76793
30-Jun-18,NHS,09Y,Q88,Y59,TOTAL,148427
30-Jun-18,NHS,09Y,Q88,Y59,TOTAL_POPULATION,344601
30-Jun-18,NHS,10A,Q88,Y59,ADULT_24_months,81615
30-Jun-18,NHS,10A,Q88,Y59,ADULT_POPULATION,166629
30-Jun-18,NHS,10A,Q88,Y59,CHILD_12_months,22947
30-Jun-18,NHS,10A,Q88,Y59,CHILD_POPULATION,40922
30-Jun-18,NHS,10A,Q88,Y59,TOTAL,104562
30-Jun-18,NHS,10A,Q88,Y59,TOTAL_POPULATION,207551
30-Jun-18,NHS,10D,Q88,Y59,ADULT_24_months,36000
30-Jun-18,NHS,10D,Q88,Y59,ADULT_POPULATION,88379
30-Jun-18,NHS,10D,Q88,Y59,CHILD_12_months,12602
30-Jun-18,NHS,10D,Q88,Y59,CHILD_POPULATION,26444
30-Jun-18,NHS,10D,Q88,Y59,TOTAL,48602
30-Jun-18,NHS,10D,Q88,Y59,TOTAL_POPULATION,114823
30-Jun-18,NHS,10E,Q88,Y59,ADULT_24_months,53060
30-Jun-18,NHS,10E,Q88,Y59,ADULT_POPULATION,110798
30-Jun-18,NHS,10E,Q88,Y59,CHILD_12_months,13537
30-Jun-18,NHS,10E,Q88,Y59,CHILD_POPULATION,29854
30-Jun-18,NHS,10E,Q88,Y59,TOTAL,66597
30-Jun-18,NHS,10E,Q88,Y59,TOTAL_POPULATION,140652
30-Jun-18,NHS,99H,Q88,Y59,ADULT_24_months,86369
30-Jun-18,NHS,99H,Q88,Y59,ADULT_POPULATION,223481
30-Jun-18,NHS,99H,Q88,Y59,CHILD_12_months,34039
30-Jun-18,NHS,99H,Q88,Y59,CHILD_POPULATION,64718
30-Jun-18,NHS,99H,Q88,Y59,TOTAL,120408
30-Jun-18,NHS,99H,Q88,Y59,TOTAL_POPULATION,288199
30-Jun-18,NHS,99J,Q88,Y59,ADULT_24_months,128593
30-Jun-18,NHS,99J,Q88,Y59,ADULT_POPULATION,372399
30-Jun-18,NHS,99J,Q88,Y59,CHILD_12_months,59118
30-Jun-18,NHS,99J,Q88,Y59,CHILD_POPULATION,109173
30-Jun-18,NHS,99J,Q88,Y59,TOTAL,187711
30-Jun-18,NHS,99J,Q88,Y59,TOTAL_POPULATION,481572
30-Jun-18,NHS,99K,Q88,Y59,ADULT_24_months,70391
30-Jun-18,NHS,99K,Q88,Y59,ADULT_POPULATION,137621
30-Jun-18,NHS,99K,Q88,Y59,CHILD_12_months,19678
30-Jun-18,NHS,99K,Q88,Y59,CHILD_POPULATION,34929
30-Jun-18,NHS,99K,Q88,Y59,TOTAL,90069
30-Jun-18,NHS,99K,Q88,Y59,TOTAL_POPULATION,172550
30-Apr-18,LA,E06000001,,,ADULT_24_months,39719
30-Apr-18,LA,E06000001,,,ADULT_POPULATION,72859
30-Apr-18,LA,E06000001,,,CHILD_12_months,10012
30-Apr-18,LA,E06000001,,,CHILD_POPULATION,19986
30-Apr-18,LA,E06000001,,,TOTAL,49731
30-Apr-18,LA,E06000001,,,TOTAL_POPULATION,92845
30-Apr-18,LA,E06000002,,,ADULT_24_months,72965
30-Apr-18,LA,E06000002,,,ADULT_POPULATION,108151
30-Apr-18,LA,E06000002,,,CHILD_12_months,22565
30-Apr-18,LA,E06000002,,,CHILD_POPULATION,32175
30-Apr-18,LA,E06000002,,,TOTAL,95530
30-Apr-18,LA,E06000002,,,TOTAL_POPULATION,140326
30-Apr-18,LA,E06000003,,,ADULT_24_months,65102
30-Apr-18,LA,E06000003,,,ADULT_POPULATION,108150
30-Apr-18,LA,E06000003,,,CHILD_12_months,16832
30-Apr-18,LA,E06000003,,,CHILD_POPULATION,27346
30-Apr-18,LA,E06000003,,,TOTAL,81934
30-Apr-18,LA,E06000003,,,TOTAL_POPULATION,135496
30-Apr-18,LA,E06000004,,,ADULT_24_months,86653
30-Apr-18,LA,E06000004,,,ADULT_POPULATION,152946
30-Apr-18,LA,E06000004,,,CHILD_12_months,28660
30-Apr-18,LA,E06000004,,,CHILD_POPULATION,43012
30-Apr-18,LA,E06000004,,,TOTAL,115313
30-Apr-18,LA,E06000004,,,TOTAL_POPULATION,195958
30-Apr-18,LA,E06000005,,,ADULT_24_months,48887
30-Apr-18,LA,E06000005,,,ADULT_POPULATION,83746
30-Apr-18,LA,E06000005,,,CHILD_12_months,14792
30-Apr-18,LA,E06000005,,,CHILD_POPULATION,22581
30-Apr-18,LA,E06000005,,,TOTAL,63679
30-Apr-18,LA,E06000005,,,TOTAL_POPULATION,106327
30-Apr-18,LA,E06000006,,,ADULT_24_months,52576
30-Apr-18,LA,E06000006,,,ADULT_POPULATION,98947
30-Apr-18,LA,E06000006,,,CHILD_12_months,14522
30-Apr-18,LA,E06000006,,,CHILD_POPULATION,28359
30-Apr-18,LA,E06000006,,,TOTAL,67098
30-Apr-18,LA,E06000006,,,TOTAL_POPULATION,127306
30-Apr-18,LA,E06000007,,,ADULT_24_months,93112
30-Apr-18,LA,E06000007,,,ADULT_POPULATION,164325
30-Apr-18,LA,E06000007,,,CHILD_12_months,27004
30-Apr-18,LA,E06000007,,,CHILD_POPULATION,44648
30-Apr-18,LA,E06000007,,,TOTAL,120116
30-Apr-18,LA,E06000007,,,TOTAL_POPULATION,208973
30-Apr-18,LA,E06000008,,,ADULT_24_months,61696
30-Apr-18,LA,E06000008,,,ADULT_POPULATION,109982
30-Apr-18,LA,E06000008,,,CHILD_12_months,26051
30-Apr-18,LA,E06000008,,,CHILD_POPULATION,38480
30-Apr-18,LA,E06000008,,,TOTAL,87747
30-Apr-18,LA,E06000008,,,TOTAL_POPULATION,148462
30-Apr-18,LA,E06000009,,,ADULT_24_months,63909
30-Apr-18,LA,E06000009,,,ADULT_POPULATION,111323
30-Apr-18,LA,E06000009,,,CHILD_12_months,15588
30-Apr-18,LA,E06000009,,,CHILD_POPULATION,28660
30-Apr-18,LA,E06000009,,,TOTAL,79497
30-Apr-18,LA,E06000009,,,TOTAL_POPULATION,139983
30-Apr-18,LA,E06000010,,,ADULT_24_months,141862
30-Apr-18,LA,E06000010,,,ADULT_POPULATION,204034
30-Apr-18,LA,E06000010,,,CHILD_12_months,38776
30-Apr-18,LA,E06000010,,,CHILD_POPULATION,56001
30-Apr-18,LA,E06000010,,,TOTAL,180638
30-Apr-18,LA,E06000010,,,TOTAL_POPULATION,260035
30-Apr-18,LA,E06000011,,,ADULT_24_months,134815
30-Apr-18,LA,E06000011,,,ADULT_POPULATION,275041
30-Apr-18,LA,E06000011,,,CHILD_12_months,36513
30-Apr-18,LA,E06000011,,,CHILD_POPULATION,62763
30-Apr-18,LA,E06000011,,,TOTAL,171328
30-Apr-18,LA,E06000011,,,TOTAL_POPULATION,337804
30-Apr-18,LA,E06000012,,,ADULT_24_months,69113
30-Apr-18,LA,E06000012,,,ADULT_POPULATION,125567
30-Apr-18,LA,E06000012,,,CHILD_12_months,19822
30-Apr-18,LA,E06000012,,,CHILD_POPULATION,34261
30-Apr-18,LA,E06000012,,,TOTAL,88935
30-Apr-18,LA,E06000012,,,TOTAL_POPULATION,159828
30-Apr-18,LA,E06000013,,,ADULT_24_months,55022
30-Apr-18,LA,E06000013,,,ADULT_POPULATION,135406
30-Apr-18,LA,E06000013,,,CHILD_12_months,17585
30-Apr-18,LA,E06000013,,,CHILD_POPULATION,35401
30-Apr-18,LA,E06000013,,,TOTAL,72607
30-Apr-18,LA,E06000013,,,TOTAL_POPULATION,170807
30-Apr-18,LA,E06000014,,,ADULT_24_months,92644
30-Apr-18,LA,E06000014,,,ADULT_POPULATION,170281
30-Apr-18,LA,E06000014,,,CHILD_12_months,27422
30-Apr-18,LA,E06000014,,,CHILD_POPULATION,36639
30-Apr-18,LA,E06000014,,,TOTAL,120066
30-Apr-18,LA,E06000014,,,TOTAL_POPULATION,206920
30-Apr-18,LA,E06000015,,,ADULT_24_months,106460
30-Apr-18,LA,E06000015,,,ADULT_POPULATION,196891
30-Apr-18,LA,E06000015,,,CHILD_12_months,37570
30-Apr-18,LA,E06000015,,,CHILD_POPULATION,59312
30-Apr-18,LA,E06000015,,,TOTAL,144030
30-Apr-18,LA,E06000015,,,TOTAL_POPULATION,256203
30-Apr-18,LA,E06000016,,,ADULT_24_months,148323
30-Apr-18,LA,E06000016,,,ADULT_POPULATION,266158
30-Apr-18,LA,E06000016,,,CHILD_12_months,56334
30-Apr-18,LA,E06000016,,,CHILD_POPULATION,83355
30-Apr-18,LA,E06000016,,,TOTAL,204657
30-Apr-18,LA,E06000016,,,TOTAL_POPULATION,349513
30-Apr-18,LA,E06000017,,,ADULT_24_months,10911
30-Apr-18,LA,E06000017,,,ADULT_POPULATION,31215
30-Apr-18,LA,E06000017,,,CHILD_12_months,5435
30-Apr-18,LA,E06000017,,,CHILD_POPULATION,7734
30-Apr-18,LA,E06000017,,,TOTAL,16346
30-Apr-18,LA,E06000017,,,TOTAL_POPULATION,38949
30-Apr-18,LA,E06000018,,,ADULT_24_months,147341
30-Apr-18,LA,E06000018,,,ADULT_POPULATION,257706
